,customer_id,name,age,gender,income,occupation,city,txn_id,txn_date,txn_amount,txn_type,category,merchant_name
5177,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T07667,2025-05-21 12:34:04,9825.94,Debit,Travel,Swiggy
5178,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T08113,2025-05-30 00:30:38,8140.97,Debit,Bills,Amazon
5179,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T08318,2025-05-30 12:29:10,4654.88,Debit,Salary,Amazon
5180,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T09020,2025-02-14 06:27:10,6152.33,Debit,Travel,Zomato
5181,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T09647,2025-02-19 09:51:39,2634.38,Debit,Salary,Zomato
5182,C0255,Joseph Simmons,29,F,91914,Banker,Kolkata,T09856,2025-04-09 00:12:37,1019.63,Credit,Bills,Paytm
5183,C0256,David Hines,36,M,57248,Banker,Delhi,T00032,2025-04-13 16:05:02,7935.66,Credit,Travel,Paytm
5184,C0256,David Hines,36,M,57248,Banker,Delhi,T00549,2025-06-19 09:15:24,6026.24,Debit,Travel,Uber
5185,C0256,David Hines,36,M,57248,Banker,Delhi,T00959,2025-05-20 18:58:22,5672.68,Credit,Healthcare,Paytm
5186,C0256,David Hines,36,M,57248,Banker,Delhi,T01109,2025-01-14 12:10:25,8022.97,Debit,Shopping,Uber
5187,C0256,David Hines,36,M,57248,Banker,Delhi,T01696,2025-04-23 21:26:50,7786.57,Credit,Travel,Flipkart
5188,C0256,David Hines,36,M,57248,Banker,Delhi,T03366,2025-04-03 13:19:26,6323.65,Credit,Shopping,Goldman Sachs
5189,C0256,David Hines,36,M,57248,Banker,Delhi,T03420,2025-02-21 10:36:46,3979.74,Debit,Healthcare,Goldman Sachs
5190,C0256,David Hines,36,M,57248,Banker,Delhi,T03793,2025-04-10 21:18:01,3125.2,Debit,Food,Flipkart
5191,C0256,David Hines,36,M,57248,Banker,Delhi,T04397,2025-03-03 07:51:54,2834.32,Credit,Travel,Paytm
5192,C0256,David Hines,36,M,57248,Banker,Delhi,T05907,2025-04-22 06:41:53,9084.78,Credit,Salary,Paytm
5193,C0256,David Hines,36,M,57248,Banker,Delhi,T05982,2025-01-28 20:38:47,166.82,Credit,Healthcare,Swiggy
5194,C0256,David Hines,36,M,57248,Banker,Delhi,T06628,2025-03-05 00:52:00,8525.25,Debit,Bills,Swiggy
5195,C0256,David Hines,36,M,57248,Banker,Delhi,T06746,2025-04-17 17:37:13,6597.9,Debit,Bills,Goldman Sachs
5196,C0256,David Hines,36,M,57248,Banker,Delhi,T06832,2025-02-12 17:28:27,5242.05,Credit,Food,Uber
5197,C0256,David Hines,36,M,57248,Banker,Delhi,T07782,2025-04-11 16:05:10,143.48,Debit,Healthcare,Zomato
5198,C0256,David Hines,36,M,57248,Banker,Delhi,T08484,2025-03-29 07:49:13,7472.52,Credit,Food,Swiggy
5199,C0256,David Hines,36,M,57248,Banker,Delhi,T09996,2025-06-18 08:38:44,4679.72,Credit,Travel,Zomato
5200,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T01073,2025-05-29 23:47:55,5939.53,Credit,Food,Goldman Sachs
5201,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T01281,2025-05-21 05:49:51,8766.76,Credit,Food,Swiggy
5202,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T01389,2025-02-08 19:29:05,84.01,Credit,Travel,Zomato
5203,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T01607,2025-02-16 16:55:59,7544.35,Debit,Food,Paytm
5204,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T01957,2025-04-29 06:35:31,276.89,Debit,Salary,Amazon
5205,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T02209,2025-06-21 07:09:18,9641.96,Credit,Salary,Zomato
5206,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T02774,2025-04-01 20:01:12,898.43,Credit,Bills,Goldman Sachs
5207,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T03102,2025-05-08 03:20:15,2626.2,Debit,Shopping,Uber
5208,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T03588,2025-03-09 13:28:45,3199.8,Credit,Travel,Paytm
5209,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T03788,2025-03-23 18:19:19,8840.17,Debit,Travel,Goldman Sachs
5210,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T04128,2025-01-12 01:46:48,446.52,Credit,Bills,Swiggy
5211,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T04295,2025-02-03 10:39:55,9866.21,Debit,Food,Uber
5212,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T04718,2025-05-02 02:28:55,5886.76,Debit,Bills,Amazon
5213,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T04813,2025-03-18 10:33:53,5425.52,Debit,Food,Paytm
5214,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T06169,2025-05-28 01:56:46,4907.67,Credit,Bills,Zomato
5215,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T06632,2025-05-28 09:23:34,9509.96,Debit,Bills,Flipkart
5216,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T06789,2025-02-06 10:41:22,5669.04,Debit,Travel,Paytm
5217,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T07009,2025-06-19 13:25:26,2651.12,Credit,Healthcare,Amazon
5218,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T07124,2025-02-17 09:48:58,9298.7,Credit,Salary,Uber
5219,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T08360,2025-02-04 06:54:17,8207.77,Credit,Food,Amazon
5220,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T09064,2025-04-10 22:38:19,8591.15,Credit,Healthcare,Goldman Sachs
5221,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T09134,2025-02-26 19:48:08,4062.72,Credit,Healthcare,Uber
5222,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T09486,2025-03-20 20:04:22,4292.6,Credit,Salary,Zomato
5223,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T09782,2025-02-05 09:42:18,7343.51,Debit,Bills,Swiggy
5224,C0257,Carol Turner,65,M,154685,Software Engineer,Mumbai,T09843,2025-06-08 23:47:26,4523.03,Debit,Bills,Flipkart
5225,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T01446,2025-05-05 06:49:20,8609.91,Debit,Salary,Uber
5226,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T02271,2025-07-08 03:02:00,4614.74,Debit,Food,Amazon
5227,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T04614,2025-06-25 12:38:27,3543.02,Debit,Healthcare,Swiggy
5228,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T04681,2025-02-06 21:28:17,4661.52,Debit,Shopping,Uber
5229,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T05273,2025-05-29 21:58:19,9751.76,Debit,Food,Swiggy
5230,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T05425,2025-03-14 08:11:09,939.96,Credit,Salary,Zomato
5231,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T06046,2025-02-22 12:05:31,7937.22,Credit,Bills,Amazon
5232,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T06256,2025-06-17 07:44:58,2192.0,Credit,Shopping,Flipkart
5233,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T06360,2025-05-10 09:43:07,7746.95,Debit,Bills,Swiggy
5234,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T06431,2025-02-16 20:03:20,4672.93,Debit,Salary,Amazon
5235,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T07060,2025-01-26 08:27:11,5286.63,Credit,Travel,Goldman Sachs
5236,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T09125,2025-06-17 04:46:19,7100.47,Credit,Food,Uber
5237,C0258,William Henderson,31,M,128317,Consultant,Mumbai,T09657,2025-05-25 13:54:11,4365.41,Debit,Travel,Paytm
5238,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T00329,2025-02-18 18:13:51,8352.98,Credit,Food,Swiggy
5239,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T00518,2025-04-23 22:42:24,8343.12,Credit,Healthcare,Swiggy
5240,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T01423,2025-05-03 11:21:55,8513.61,Credit,Salary,Flipkart
5241,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T02005,2025-05-02 12:20:11,1677.19,Debit,Healthcare,Goldman Sachs
5242,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T02988,2025-07-05 23:44:50,7693.0,Debit,Bills,Flipkart
5243,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T03438,2025-06-08 07:26:06,9256.94,Debit,Bills,Paytm
5244,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T03951,2025-01-13 04:09:58,1090.68,Credit,Healthcare,Flipkart
5245,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T04245,2025-03-31 05:26:33,9900.91,Credit,Bills,Goldman Sachs
5246,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T04596,2025-04-28 09:26:54,5004.3,Debit,Travel,Swiggy
5247,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T04686,2025-01-24 01:30:24,1401.37,Credit,Shopping,Goldman Sachs
5248,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T04816,2025-05-01 15:59:09,8924.91,Credit,Shopping,Paytm
5249,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T08002,2025-07-07 13:43:15,6011.75,Debit,Healthcare,Amazon
5250,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T08047,2025-06-16 01:36:28,2560.92,Credit,Food,Swiggy
5251,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T08135,2025-02-11 20:53:18,6140.61,Credit,Travel,Paytm
5252,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T08136,2025-02-09 18:05:04,6041.96,Credit,Travel,Flipkart
5253,C0259,Brenda Maxwell,58,F,149051,Designer,Kolkata,T09751,2025-05-24 15:58:40,6305.06,Debit,Healthcare,Paytm
5254,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T00371,2025-07-07 10:12:07,6377.79,Debit,Food,Goldman Sachs
5255,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T00386,2025-06-05 20:36:39,2898.61,Credit,Travel,Flipkart
5256,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T00502,2025-05-07 15:56:10,67.81,Credit,Salary,Goldman Sachs
5257,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T00687,2025-07-11 02:04:53,1130.39,Debit,Travel,Flipkart
5258,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T02556,2025-06-19 17:38:21,3933.84,Debit,Shopping,Zomato
5259,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T03133,2025-05-31 10:32:16,8057.2,Debit,Shopping,Flipkart
5260,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T03495,2025-01-24 07:58:21,7814.91,Credit,Travel,Flipkart
5261,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T04519,2025-06-04 08:36:19,9338.77,Debit,Shopping,Paytm
5262,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T04619,2025-06-30 07:28:21,5910.54,Credit,Bills,Flipkart
5263,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T04666,2025-07-08 05:13:37,2853.18,Debit,Shopping,Paytm
5264,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T04902,2025-05-20 23:37:23,429.6,Credit,Healthcare,Paytm
5265,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T05560,2025-03-13 19:24:59,3553.88,Credit,Salary,Uber
5266,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T06402,2025-03-28 00:28:20,7036.59,Debit,Healthcare,Uber
5267,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T06959,2025-01-13 13:21:51,8843.92,Debit,Food,Flipkart
5268,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T07195,2025-01-13 05:50:03,114.53,Credit,Healthcare,Flipkart
5269,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T08209,2025-04-23 11:04:39,599.32,Credit,Bills,Amazon
5270,C0260,Jessica Reyes DDS,35,F,144932,Banker,Kolkata,T08252,2025-02-16 08:36:41,9123.19,Debit,Bills,Paytm
5271,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T00451,2025-06-19 17:54:13,2949.25,Credit,Shopping,Paytm
5272,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T01737,2025-05-11 14:31:17,6288.28,Credit,Food,Paytm
5273,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T04262,2025-02-13 10:15:43,2510.8,Credit,Travel,Amazon
5274,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T04547,2025-02-06 03:55:10,9158.4,Debit,Bills,Paytm
5275,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T05771,2025-03-18 23:45:54,3547.91,Debit,Bills,Swiggy
5276,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T06055,2025-06-06 07:18:27,7537.81,Credit,Healthcare,Goldman Sachs
5277,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T06625,2025-02-13 20:01:31,4634.93,Credit,Salary,Amazon
5278,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T07276,2025-03-03 17:35:28,8415.46,Debit,Healthcare,Swiggy
5279,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T07567,2025-02-27 11:56:20,9601.58,Credit,Travel,Uber
5280,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T07865,2025-03-14 07:08:10,3398.85,Credit,Food,Zomato
5281,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T09328,2025-02-11 14:03:31,1216.72,Debit,Shopping,Uber
5282,C0261,Linda Proctor,32,M,65106,Software Engineer,Hyderabad,T09715,2025-06-16 02:00:21,9140.65,Credit,Shopping,Amazon
5283,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T00727,2025-05-05 15:34:08,8397.83,Credit,Healthcare,Amazon
5284,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T00982,2025-05-31 16:01:27,206.07,Credit,Travel,Amazon
5285,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T01939,2025-02-11 05:13:54,5948.3,Credit,Healthcare,Swiggy
5286,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T01940,2025-05-16 11:53:33,8187.04,Debit,Salary,Uber
5287,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T02924,2025-04-11 01:02:06,4188.86,Debit,Salary,Amazon
5288,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T03056,2025-04-19 13:28:34,9885.9,Credit,Shopping,Goldman Sachs
5289,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T03119,2025-06-23 01:55:38,6659.24,Debit,Travel,Zomato
5290,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T03811,2025-03-27 11:07:19,4682.96,Debit,Travel,Swiggy
5291,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T03819,2025-06-04 19:54:51,2619.53,Debit,Food,Zomato
5292,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T04946,2025-04-18 15:35:07,2634.46,Credit,Shopping,Paytm
5293,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T05248,2025-07-03 20:29:33,2932.8,Credit,Bills,Zomato
5294,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T05708,2025-06-04 18:39:20,8376.21,Debit,Travel,Goldman Sachs
5295,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T05820,2025-02-25 01:06:02,5228.61,Debit,Food,Zomato
5296,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T05889,2025-02-24 16:43:51,1059.77,Credit,Travel,Uber
5297,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T07378,2025-05-20 01:50:18,866.81,Credit,Travel,Uber
5298,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T07496,2025-07-08 00:33:50,9923.08,Debit,Travel,Flipkart
5299,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T07503,2025-04-26 15:10:10,4648.65,Credit,Bills,Swiggy
5300,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T07739,2025-03-06 02:47:49,7212.85,Credit,Bills,Uber
5301,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T08009,2025-01-24 03:22:27,9022.0,Credit,Bills,Paytm
5302,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T08101,2025-05-02 20:14:12,6499.86,Credit,Bills,Zomato
5303,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T08441,2025-03-15 22:30:53,3897.16,Debit,Travel,Flipkart
5304,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T08614,2025-02-09 18:07:25,6002.73,Credit,Shopping,Paytm
5305,C0262,Taylor Ellis,38,M,142923,Consultant,Hyderabad,T08667,2025-01-22 02:41:41,8891.05,Debit,Salary,Goldman Sachs
5306,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T00320,2025-05-09 08:26:59,9163.62,Credit,Food,Paytm
5307,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T01411,2025-06-14 08:56:14,6099.19,Credit,Healthcare,Swiggy
5308,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T02985,2025-06-29 14:22:08,6254.59,Credit,Travel,Goldman Sachs
5309,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T03064,2025-05-10 06:30:44,8182.84,Debit,Bills,Paytm
5310,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T03168,2025-04-06 09:34:39,2677.51,Credit,Salary,Flipkart
5311,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T03208,2025-06-20 01:32:30,5589.55,Credit,Shopping,Goldman Sachs
5312,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T04352,2025-02-18 07:30:53,7851.79,Debit,Bills,Paytm
5313,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T04579,2025-01-09 23:17:46,7514.83,Credit,Salary,Goldman Sachs
5314,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T04992,2025-04-06 18:56:03,1193.86,Credit,Salary,Swiggy
5315,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T05523,2025-03-05 00:08:23,2215.64,Debit,Salary,Uber
5316,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T05614,2025-05-30 18:03:39,5554.52,Credit,Bills,Goldman Sachs
5317,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T05773,2025-04-07 01:27:04,7052.18,Credit,Salary,Goldman Sachs
5318,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T08153,2025-02-19 13:44:46,540.97,Credit,Salary,Amazon
5319,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T08555,2025-04-11 20:04:32,1218.9,Credit,Food,Swiggy
5320,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T08674,2025-04-23 06:15:00,1680.41,Credit,Travel,Paytm
5321,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T09005,2025-06-05 19:07:50,2709.04,Credit,Food,Swiggy
5322,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T09623,2025-05-30 16:20:16,449.48,Debit,Healthcare,Swiggy
5323,C0263,Terri Williams,47,M,93548,Banker,Kolkata,T09625,2025-02-09 15:39:24,1071.52,Debit,Healthcare,Amazon
5324,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T00453,2025-04-09 03:14:11,2661.41,Debit,Salary,Zomato
5325,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T01283,2025-07-09 15:49:15,1520.81,Credit,Travel,Paytm
5326,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T01505,2025-04-18 12:35:41,7775.15,Debit,Bills,Zomato
5327,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T02435,2025-03-29 07:08:56,5033.42,Debit,Salary,Flipkart
5328,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T02440,2025-06-13 01:34:37,7337.47,Debit,Healthcare,Zomato
5329,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T02893,2025-05-14 07:15:33,4689.95,Credit,Food,Amazon
5330,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T03445,2025-04-02 05:19:51,1599.25,Credit,Shopping,Goldman Sachs
5331,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T03691,2025-05-26 01:46:45,8804.91,Debit,Healthcare,Goldman Sachs
5332,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T04445,2025-07-06 08:14:57,3786.19,Credit,Food,Swiggy
5333,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T04740,2025-07-06 23:42:23,3979.67,Credit,Bills,Paytm
5334,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T05167,2025-01-22 13:30:18,749.99,Credit,Shopping,Swiggy
5335,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T05199,2025-05-04 23:19:17,2222.37,Credit,Shopping,Swiggy
5336,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T05884,2025-03-12 10:55:43,5117.55,Credit,Food,Goldman Sachs
5337,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T06191,2025-06-16 10:37:56,8218.57,Credit,Shopping,Goldman Sachs
5338,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T07062,2025-05-02 18:23:10,6936.6,Credit,Bills,Paytm
5339,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T08366,2025-06-10 22:44:11,4502.88,Credit,Bills,Paytm
5340,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T08679,2025-02-01 17:48:00,6963.1,Credit,Bills,Zomato
5341,C0264,Diane Miller,35,F,183235,Banker,Kolkata,T08761,2025-05-01 17:16:37,2214.14,Debit,Healthcare,Paytm
5342,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T00244,2025-03-09 01:50:20,6894.45,Credit,Healthcare,Amazon
5343,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T00649,2025-03-19 12:38:01,1702.16,Debit,Shopping,Flipkart
5344,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T00832,2025-04-19 23:33:05,9350.66,Credit,Salary,Amazon
5345,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T01064,2025-01-24 08:24:36,3688.73,Credit,Bills,Uber
5346,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T01171,2025-04-02 23:25:11,6727.73,Credit,Shopping,Zomato
5347,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T01997,2025-06-09 21:37:40,1636.47,Debit,Salary,Zomato
5348,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T02192,2025-06-26 20:55:54,4083.86,Credit,Healthcare,Flipkart
5349,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T03766,2025-01-16 14:13:49,4328.15,Credit,Food,Uber
5350,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T05215,2025-02-24 19:10:00,9443.96,Debit,Healthcare,Flipkart
5351,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T05226,2025-05-02 20:37:05,7913.61,Credit,Travel,Flipkart
5352,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T05824,2025-04-10 16:22:23,7679.0,Credit,Shopping,Zomato
5353,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T06486,2025-02-01 04:14:30,679.31,Credit,Travel,Uber
5354,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T08076,2025-02-10 08:18:24,3966.55,Credit,Bills,Flipkart
5355,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T08340,2025-06-15 09:39:46,5818.62,Debit,Travel,Goldman Sachs
5356,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T08990,2025-01-21 00:30:12,3209.51,Debit,Salary,Paytm
5357,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T09284,2025-04-27 09:04:45,6585.91,Credit,Healthcare,Amazon
5358,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T09854,2025-04-11 02:31:14,4883.74,Credit,Travel,Amazon
5359,C0265,Timothy Walter,58,F,32998,Doctor,Delhi,T09971,2025-06-17 08:28:31,8648.76,Debit,Food,Zomato
5360,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T00645,2025-05-04 05:49:48,6421.09,Debit,Shopping,Swiggy
5361,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T01276,2025-04-18 08:00:00,8281.26,Credit,Salary,Uber
5362,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T01398,2025-06-18 11:15:35,9220.93,Debit,Shopping,Paytm
5363,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T01504,2025-02-19 23:00:39,8956.9,Credit,Food,Zomato
5364,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T01678,2025-02-01 20:27:09,477.98,Debit,Shopping,Uber
5365,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T01888,2025-05-27 07:10:58,3290.6,Credit,Shopping,Goldman Sachs
5366,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T02337,2025-02-28 15:46:04,3472.74,Credit,Travel,Flipkart
5367,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T03055,2025-02-21 05:30:55,2711.97,Debit,Healthcare,Amazon
5368,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T03602,2025-06-05 05:36:02,1613.04,Credit,Salary,Goldman Sachs
5369,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T03858,2025-02-12 13:16:16,3586.39,Credit,Travel,Paytm
5370,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T03948,2025-07-02 11:06:14,5837.59,Credit,Shopping,Goldman Sachs
5371,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T04388,2025-04-08 06:02:07,9703.23,Credit,Bills,Paytm
5372,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T04440,2025-02-14 19:51:33,4550.63,Credit,Food,Swiggy
5373,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T05228,2025-02-07 21:30:44,3231.02,Credit,Travel,Uber
5374,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T05606,2025-02-11 19:06:45,9675.65,Credit,Travel,Paytm
5375,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T05681,2025-05-14 20:00:01,7280.68,Debit,Food,Paytm
5376,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T06236,2025-07-11 04:24:09,7634.11,Credit,Salary,Paytm
5377,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T06327,2025-02-12 07:00:02,7615.57,Debit,Shopping,Swiggy
5378,C0266,Laura Lewis,52,F,84249,Banker,Kolkata,T06333,2025-03-02 09:53:55,4337.83,Debit,Bills,Goldman Sachs
